Trafikkregistreringspunkt;Navn;Vegreferanse;Fra;Til;Dato;Felt;Trafikkmengde;Dekningsgrad (%);Antall timer total;Antall timer inkludert;Antall timer ugyldig;Ikke gyldig lengde;Lengdekvalitetsgrad (%);< 5,6m;>= 5,6m;5,6m - 7,6m;7,6m - 12,5m;12,5m - 16,0m;>= 16,0m;16,0m - 24,0m;>= 24,0m
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-19T00:00+01:00;2022-11-20T00:00+01:00;19.11.2022;6;2958;100;24;24;0;0;100;2740;218;56;24;133;5;5;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-19T00:00+01:00;2022-11-20T00:00+01:00;19.11.2022;Totalt i retning Hamna;10326;100;24;24;0;30;99,71;10171;125;67;37;9;12;11;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-19T00:00+01:00;2022-11-20T00:00+01:00;19.11.2022;Totalt i retning Langnestunnelen;12115;100;24;24;0;227;98,13;10965;923;214;91;554;64;58;6
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-19T00:00+01:00;2022-11-20T00:00+01:00;19.11.2022;Totalt;22441;100;24;24;0;257;98,85;21136;1048;281;128;563;76;69;7
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-20T00:00+01:00;2022-11-21T00:00+01:00;20.11.2022;1;1235;100;24;24;0;15;98,79;1202;18;8;8;0;2;2;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-20T00:00+01:00;2022-11-21T00:00+01:00;20.11.2022;2;577;100;24;24;0;1;99,83;419;157;3;11;134;9;8;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-20T00:00+01:00;2022-11-21T00:00+01:00;20.11.2022;3;2244;100;24;24;0;2;99,91;2201;41;12;15;6;8;7;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-20T00:00+01:00;2022-11-21T00:00+01:00;20.11.2022;4;2235;100;24;24;0;7;99,69;2023;205;29;13;152;11;11;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-20T00:00+01:00;2022-11-21T00:00+01:00;20.11.2022;6;1073;100;24;24;0;0;100;931;142;21;4;115;2;2;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-20T00:00+01:00;2022-11-21T00:00+01:00;20.11.2022;Totalt i retning Hamna;3480;100;24;24;0;17;99,51;3403;60;20;23;7;10;9;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-20T00:00+01:00;2022-11-21T00:00+01:00;20.11.2022;Totalt i retning Langnestunnelen;3884;100;24;24;0;8;99,79;3373;503;53;28;400;22;21;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-20T00:00+01:00;2022-11-21T00:00+01:00;20.11.2022;Totalt;7364;100;24;24;0;25;99,66;6776;563;73;51;407;32;30;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-21T00:00+01:00;2022-11-22T00:00+01:00;21.11.2022;1;3117;100;24;24;0;19;99,39;2940;158;48;50;41;19;19;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-21T00:00+01:00;2022-11-22T00:00+01:00;21.11.2022;2;3488;100;24;24;0;200;94,27;2834;454;33;77;304;40;38;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-21T00:00+01:00;2022-11-22T00:00+01:00;21.11.2022;3;8458;100;24;24;0;6;99,93;8236;216;77;104;22;13;11;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-21T00:00+01:00;2022-11-22T00:00+01:00;21.11.2022;4;7573;100;24;24;0;488;93,56;6386;699;233;126;255;85;76;9
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-21T00:00+01:00;2022-11-22T00:00+01:00;21.11.2022;6;3684;100;24;24;0;0;100;3223;461;129;80;244;8;8;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-21T00:00+01:00;2022-11-22T00:00+01:00;21.11.2022;Totalt i retning Hamna;11577;100;24;24;0;26;99,78;11177;374;125;154;63;32;30;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-21T00:00+01:00;2022-11-22T00:00+01:00;21.11.2022;Totalt i retning Langnestunnelen;14743;100;24;24;0;687;95,34;12442;1614;395;283;803;133;122;11
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-21T00:00+01:00;2022-11-22T00:00+01:00;21.11.2022;Totalt;26320;100;24;24;0;713;97,29;23619;1988;520;437;866;165;152;13
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-22T00:00+01:00;2022-11-23T00:00+01:00;22.11.2022;1;2803;100;24;24;0;28;99;2622;153;51;49;47;6;6;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-22T00:00+01:00;2022-11-23T00:00+01:00;22.11.2022;2;3357;100;24;24;0;183;94,55;2727;447;38;86;285;38;35;3
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-22T00:00+01:00;2022-11-23T00:00+01:00;22.11.2022;3;8191;100;24;24;0;4;99,95;7996;191;71;93;13;14;14;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-22T00:00+01:00;2022-11-23T00:00+01:00;22.11.2022;4;7247;100;24;24;0;496;93,16;6062;689;271;98;244;76;70;6
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-22T00:00+01:00;2022-11-23T00:00+01:00;22.11.2022;6;3476;100;24;24;0;0;100;3026;450;116;74;255;5;5;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-22T00:00+01:00;2022-11-23T00:00+01:00;22.11.2022;Totalt i retning Hamna;10994;100;24;24;0;34;99,69;10617;343;120;143;60;20;20;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-22T00:00+01:00;2022-11-23T00:00+01:00;22.11.2022;Totalt i retning Langnestunnelen;14080;100;24;24;0;677;95,19;11816;1587;427;257;784;119;110;9
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-22T00:00+01:00;2022-11-23T00:00+01:00;22.11.2022;Totalt;25074;100;24;24;0;711;97,16;22433;1930;547;400;844;139;130;9
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;23.11.2022;1;2835;100;24;24;0;31;98,91;2653;151;49;53;29;20;18;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;23.11.2022;2;3252;100;24;24;0;153;95,3;2635;464;50;81;298;35;35;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;23.11.2022;3;8192;100;24;24;0;5;99,94;8000;187;79;83;16;9;9;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;23.11.2022;4;7214;100;24;24;0;572;92,07;5980;662;227;105;240;90;73;17
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;23.11.2022;6;3412;100;24;24;0;1;99,97;2996;415;100;66;243;6;6;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;23.11.2022;Totalt i retning Hamna;11023;100;24;24;0;34;99,69;10651;338;127;136;45;30;28;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;23.11.2022;Totalt i retning Langnestunnelen;13882;100;24;24;0;728;94,76;11613;1541;378;252;781;130;113;17
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-23T00:00+01:00;2022-11-24T00:00+01:00;23.11.2022;Totalt;24905;100;24;24;0;762;96,94;22264;1879;505;388;826;160;141;19
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;24.11.2022;1;3010;100;24;24;0;33;98,9;2833;144;52;69;5;18;18;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;24.11.2022;2;3547;100;24;24;0;193;94,56;2891;463;45;86;297;35;29;6
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;24.11.2022;3;8733;100;24;24;0;5;99,94;8545;183;71;90;9;13;13;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;24.11.2022;4;7631;100;24;24;0;631;91,73;6246;754;271;122;249;112;99;13
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;24.11.2022;6;3669;100;24;24;0;0;100;3264;405;125;56;218;6;6;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;24.11.2022;Totalt i retning Hamna;11745;100;24;24;0;39;99,67;11379;327;123;159;14;31;31;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;24.11.2022;Totalt i retning Langnestunnelen;14845;100;24;24;0;823;94,46;12400;1622;441;264;764;153;134;19
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-24T00:00+01:00;2022-11-25T00:00+01:00;24.11.2022;Totalt;26590;100;24;24;0;862;96,76;23779;1949;564;423;778;184;165;19
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;25.11.2022;1;3152;100;24;24;0;25;99,21;2986;141;56;63;13;9;9;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;25.11.2022;2;3650;100;24;24;0;134;96,33;3031;485;46;74;323;42;36;6
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;25.11.2022;3;9486;100;24;24;0;12;99,87;9286;188;78;84;9;17;17;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;25.11.2022;4;8006;100;24;24;0;582;92,73;6748;676;230;114;239;93;75;18
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;25.11.2022;6;3996;100;24;24;0;0;100;3572;424;119;76;223;6;6;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;25.11.2022;Totalt i retning Hamna;12636;100;24;24;0;37;99,71;12270;329;134;147;22;26;26;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;25.11.2022;Totalt i retning Langnestunnelen;15654;100;24;24;0;716;95,43;13353;1585;395;264;785;141;117;24
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-25T00:00+01:00;2022-11-26T00:00+01:00;25.11.2022;Totalt;28290;100;24;24;0;753;97,34;25623;1914;529;411;807;167;143;24
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;26.11.2022;1;2550;100;24;24;0;16;99,37;2495;39;13;19;4;3;3;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;26.11.2022;2;2744;100;24;24;0;32;98,83;2445;267;17;21;221;8;6;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;26.11.2022;3;8275;100;24;24;0;6;99,93;8175;94;47;37;6;4;3;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;26.11.2022;4;6954;100;24;24;0;209;96,99;6284;461;154;58;187;62;50;12
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;26.11.2022;6;3048;100;24;24;0;0;100;2833;215;54;24;137;0;0;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;26.11.2022;Totalt i retning Hamna;10825;100;24;24;0;21;99,81;10671;133;60;56;10;7;6;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;26.11.2022;Totalt i retning Langnestunnelen;12746;100;24;24;0;242;98,1;11561;943;225;103;545;70;56;14
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-26T00:00+01:00;2022-11-27T00:00+01:00;26.11.2022;Totalt;23571;100;24;24;0;263;98,88;22232;1076;285;159;555;77;62;15
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;27.11.2022;1;1097;100;24;24;0;14;98,72;1061;22;6;7;7;2;2;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;27.11.2022;2;623;100;24;24;0;3;99,52;473;147;4;13;122;8;7;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;27.11.2022;3;2157;100;24;24;0;1;99,95;2119;37;9;14;6;8;6;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;27.11.2022;4;2268;100;24;24;0;5;99,78;2038;225;35;16;159;15;14;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;27.11.2022;6;950;100;24;24;0;0;100;796;154;22;17;113;2;2;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;27.11.2022;Totalt i retning Hamna;3254;100;24;24;0;15;99,54;3180;59;15;20;13;11;8;3
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;27.11.2022;Totalt i retning Langnestunnelen;3841;100;24;24;0;8;99,79;3307;526;61;47;394;24;23;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-27T00:00+01:00;2022-11-28T00:00+01:00;27.11.2022;Totalt;7095;100;24;24;0;23;99,68;6487;585;76;67;407;35;31;4
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;28.11.2022;1;3051;100;24;24;0;29;99,05;2868;154;64;62;10;18;18;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;28.11.2022;2;3546;100;24;24;0;152;95,71;2932;462;44;84;291;43;36;7
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;28.11.2022;3;8785;100;24;24;0;7;99,92;8570;208;74;100;15;19;17;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;28.11.2022;4;7685;100;24;24;0;433;94,37;6539;713;267;112;246;88;79;9
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;28.11.2022;6;3588;100;24;24;0;2;99,94;3175;411;119;63;215;14;14;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;28.11.2022;Totalt i retning Hamna;11843;100;24;24;0;40;99,66;11439;364;139;162;25;38;36;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;28.11.2022;Totalt i retning Langnestunnelen;14812;100;24;24;0;583;96,06;12645;1584;429;259;752;144;128;16
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-28T00:00+01:00;2022-11-29T00:00+01:00;28.11.2022;Totalt;26655;100;24;24;0;623;97,66;24084;1948;568;421;777;182;164;18
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;29.11.2022;1;2732;100;24;24;0;30;98,9;2548;154;42;70;20;22;21;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;29.11.2022;2;2979;100;24;24;0;124;95,84;2420;435;31;60;307;37;32;5
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;29.11.2022;3;7777;100;24;24;0;5;99,94;7597;175;70;81;14;10;10;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;29.11.2022;4;7182;100;24;24;0;351;95,11;6131;700;253;114;264;69;64;5
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;29.11.2022;6;3193;100;24;24;0;0;100;2797;396;104;68;214;10;10;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;29.11.2022;Totalt i retning Hamna;10508;100;24;24;0;34;99,68;10145;329;111;152;34;32;31;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;29.11.2022;Totalt i retning Langnestunnelen;13355;100;24;24;0;476;96,44;11348;1531;389;241;785;116;106;10
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-29T00:00+01:00;2022-11-30T00:00+01:00;29.11.2022;Totalt;23863;100;24;24;0;510;97,86;21493;1860;500;393;819;148;137;11
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;30.11.2022;1;2816;100;24;24;0;44;98,44;2663;109;42;41;7;19;18;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;30.11.2022;2;3173;100;24;24;0;130;95,9;2583;460;33;68;303;56;49;7
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;30.11.2022;3;8362;100;24;24;0;3;99,96;8176;183;70;89;15;9;9;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;30.11.2022;4;7468;100;24;24;0;460;93,84;6296;712;254;120;249;89;72;17
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;30.11.2022;6;3422;100;24;24;0;1;99,97;3036;385;117;54;212;2;2;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;30.11.2022;Totalt i retning Hamna;11181;100;24;24;0;52;99,53;10840;289;111;128;22;28;27;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;30.11.2022;Totalt i retning Langnestunnelen;14060;100;24;24;0;586;95,83;11914;1560;405;244;764;147;123;24
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-11-30T00:00+01:00;2022-12-01T00:00+01:00;30.11.2022;Totalt;25241;100;24;24;0;638;97,47;22754;1849;516;372;786;175;150;25
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;01.12.2022;1;2640;100;24;24;0;36;98,64;2474;130;48;55;8;19;17;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;01.12.2022;2;3138;100;24;24;0;153;95,12;2557;428;34;72;289;33;30;3
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;01.12.2022;3;8406;100;24;24;0;2;99,98;8224;180;69;82;12;17;17;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;01.12.2022;4;7427;100;24;24;0;467;93,71;6184;776;287;119;279;91;72;19
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;01.12.2022;6;3410;100;24;24;0;0;100;3008;402;120;58;214;10;10;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;01.12.2022;Totalt i retning Hamna;11048;100;24;24;0;39;99,65;10698;311;118;137;20;36;34;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;01.12.2022;Totalt i retning Langnestunnelen;13973;100;24;24;0;619;95,57;11749;1605;440;249;782;134;112;22
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-01T00:00+01:00;2022-12-02T00:00+01:00;01.12.2022;Totalt;25021;100;24;24;0;658;97,37;22447;1916;558;386;802;170;146;24
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;02.12.2022;1;2609;100;24;24;0;28;98,93;2475;106;39;49;9;9;7;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;02.12.2022;2;3157;100;24;24;0;164;94,81;2555;438;34;74;289;41;32;9
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;02.12.2022;3;8301;100;24;24;0;3;99,96;8087;211;86;106;9;10;10;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;02.12.2022;4;7185;100;24;24;0;480;93,32;5999;706;260;116;252;78;67;11
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;02.12.2022;6;3511;100;24;24;0;0;100;3104;407;118;70;215;4;4;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;02.12.2022;Totalt i retning Hamna;10912;100;24;24;0;33;99,7;10563;316;125;155;18;18;17;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;02.12.2022;Totalt i retning Langnestunnelen;13851;100;24;24;0;642;95,36;11657;1552;412;260;756;124;103;21
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-02T00:00+01:00;2022-12-03T00:00+01:00;02.12.2022;Totalt;24763;100;24;24;0;675;97,27;22220;1868;537;415;774;142;120;22
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;03.12.2022;1;1909;100;24;24;0;19;99;1870;20;9;5;2;4;4;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;03.12.2022;2;2403;100;24;24;0;10;99,58;2144;249;12;17;213;7;5;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;03.12.2022;3;7664;100;24;24;0;1;99,99;7595;68;33;25;6;4;4;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;03.12.2022;4;6509;100;24;24;0;174;97,33;5924;411;124;43;198;46;42;4
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;03.12.2022;6;2612;100;24;24;0;0;100;2413;199;51;18;128;2;2;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;03.12.2022;Totalt i retning Hamna;9573;100;24;24;0;19;99,8;9465;89;42;30;9;8;8;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;03.12.2022;Totalt i retning Langnestunnelen;11524;100;24;24;0;185;98,39;10481;858;187;78;538;55;49;6
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-03T00:00+01:00;2022-12-04T00:00+01:00;03.12.2022;Totalt;21097;100;24;24;0;204;99,03;19946;947;229;108;547;63;57;6
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;04.12.2022;1;1253;100;24;24;0;22;98,24;1218;13;3;5;0;5;4;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;04.12.2022;2;1154;100;24;24;0;6;99,48;1000;148;5;14;123;6;6;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;04.12.2022;3;4110;100;24;24;0;1;99,98;4061;48;18;13;8;9;8;1
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;04.12.2022;4;3692;100;24;24;0;84;97,72;3349;259;58;20;156;25;23;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;04.12.2022;6;1558;100;24;24;0;0;100;1398;160;33;14;112;1;1;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;04.12.2022;Totalt i retning Hamna;5361;100;24;24;0;22;99,59;5278;61;21;18;8;14;12;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;04.12.2022;Totalt i retning Langnestunnelen;6406;100;24;24;0;91;98,58;5748;567;96;48;391;32;30;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-04T00:00+01:00;2022-12-05T00:00+01:00;04.12.2022;Totalt;11767;100;24;24;0;113;99,04;11026;628;117;66;399;46;42;4
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;05.12.2022;1;2489;100;24;24;0;32;98,71;2322;135;36;70;15;14;14;0
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;05.12.2022;2;3083;100;24;24;0;124;95,98;2507;452;36;80;296;40;36;4
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;05.12.2022;3;8256;100;24;24;0;0;100;8011;245;99;118;12;16;14;2
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;05.12.2022;4;7275;100;24;24;0;378;94,8;6175;722;256;130;243;93;84;9
14843V1125937;GiÊverbukta nord;EV8 S1D10 m31;2022-12-05T00:00+01:00;2022-12-06T00:00+01:00;05.12.2022;6;3322;100;24;24;0;1;99,97;2902;419;120;79;215;5;5;0
